parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
pop_size_SouthGigante9	1	0.9998473477828473	1727.8045690018562	147.29946532898336	218.72756854896494	139.20381116976048	218.2761637272304	147.91580880375028	144.6200772532309	120.00720381560005	202.15115735247534	174.01657273666706	139.01949513061982
pop_size_NorthGigante9	1	0.9998767741771479	1440.238330145396	191.4835604792581	178.243845788881	124.78714054428146	137.32697898044879	148.81348762582567	118.96591426515596	86.85759198960355	199.93370919939187	143.1852236971859	117.87900108908853
pop_size_root_SouthGigante9	1	0.9998748593303277	3127.5532313785848	539.2156812129668	296.3674076746425	580.8769870062762	365.45589493549403	297.3104762633104	248.09616176664824	266.06769532601345	257.6983725602454	302.2822336642582	292.2756424453455
ln_likelihood_Lubang11	1	1.0000526909472813	1666.1134579389352	145.5208620589261	333.7564815096188	182.0485999074534	180.0433592305994	139.4503481665544	247.31947349889464	106.88885117406043	171.99160535806473	300.5908633129104	115.57430814562015
root_height_Lubang11	1	1.0004557691445697	874.0452680516041	73.5227561591898	188.34032332326382	85.21818887209535	104.62635811941328	86.05458695125968	118.91547935236615	53.22006483312155	90.24406246793095	151.55709692864684	57.974098199900965
pop_size_Lubang11	1	1.0001593604348027	1346.2455065240074	151.2349119746548	241.40819600346865	131.53392017964998	156.04007653976095	124.06033946899139	188.94986950227621	80.73388785291627	131.91802939089504	272.91152133108494	87.7064187440501
pop_size_Luzon11	1	1.0001310415515812	1429.2887811168007	105.52632426874291	334.63366723331313	160.31736977243983	165.438646238222	126.39014048237463	211.213851126015	93.40831963190459	142.72237745822522	245.2338502095358	111.65886453353785
pop_size_root_Lubang11	1	0.9998413837385863	15000.0	603.9239973550003	1500.0	1500.0	1500.0	1008.1062728898493	1500.0	1500.0	1500.0	1500.0	1500.0
ln_likelihood_Panay13	1	0.9998407585386011	2074.136346852655	185.9173781654012	203.49675120695264	155.5744234146855	208.60520416086106	320.5052694738445	125.30570803732222	281.826139524775	172.32515497252862	304.16774728231593	206.08741447370494
root_height_Panay13	1	1.0001014007840483	987.69088709174	87.57507923326148	88.05639319023885	81.92052669424245	127.78254908529003	136.1558622033719	63.30210081624507	120.91795028537355	86.09689039049944	135.39632754229783	102.28886481572289
pop_size_Panay13	1	0.9999526341145015	1602.8941764515187	136.45148003198034	159.00146769439417	134.6254517349597	175.91781616054948	222.1261647610479	98.64225269288117	184.83927618895467	143.69529743711254	266.12160722138594	172.28401660685424
pop_size_Masbate13	1	1.0000563445536161	1550.420199546844	143.10257822945135	133.93686104082397	123.88704682221565	194.74510136554142	282.5133589300249	102.88569907130282	242.9254667433093	129.72786807170104	197.26822473620845	163.9015622734221
pop_size_root_Panay13	1	0.9997818212321669	15000.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0
ln_likelihood_Negros14	1	0.9999463595583941	2278.777314255482	153.84129289007183	280.87135893786007	378.85387488224427	231.2706314721651	159.75078616306692	254.35619483677246	331.84323261133477	187.39137517960174	352.65584813843867	180.2715380800255
root_height_Negros14	1	0.9998796035328105	2458.769740347313	142.475154153658	244.86730626778754	279.08898638087237	323.425525425698	252.32684131174534	171.83021324267762	270.58756368387964	213.95208431657085	182.21879647043036	654.1281483487007
pop_size_Negros14	1	0.9998770731542518	1448.6307395516615	95.90713687306626	140.727575705683	205.20256373206496	157.14729349784125	122.25976200278551	132.9826277381483	212.73413400711186	114.27800497402436	163.58435048033206	131.91643455163154
pop_size_Panay14	1	0.9999728696961943	1536.459606180013	108.12430229519286	173.42804813357677	218.88433248713451	157.31793445354265	132.26750102157686	147.93324986458546	195.39734441266523	128.8366666408113	193.7970440568371	129.70985581994594
pop_size_root_Negros14	1	0.9999927405721485	4624.801183684883	439.955160775864	880.0730774299597	959.2650487195174	721.2139591625003	229.2713701213415	755.7112490742483	1500.0	677.5666659959822	1500.0	247.16338165293755
ln_likelihood_Sabtang15	1	0.9998082203674677	3016.6740137433617	234.97136058320928	434.0274668349327	329.5025798366994	245.10017471956138	244.94068799616252	313.06808082104806	267.98224152810945	250.6858117919821	579.2511949141546	258.00354963401054
root_height_Sabtang15	1	0.9998694222964994	14722.166848703304	1500.0	1500.0	1500.0	550.5330155588027	1500.0	1500.0	1500.0	532.2923340241949	1500.0	775.6579451524523
pop_size_Sabtang15	1	0.9999954649404175	1434.7264233989054	119.1767276128018	241.21805586268613	127.52780976262038	165.2582270146791	117.72053411353292	132.88641462464005	96.28317990930955	144.17086202789093	346.0457839767824	129.43351616301277
pop_size_Batan15	1	0.9997945088467325	1589.8418523595046	130.83158540478792	200.60757965756946	125.56558844539018	183.15722566146866	136.71877356825772	133.6031614634938	108.11840053095247	163.41061251065906	226.16804290375012	166.1192759695367
pop_size_root_Sabtang15	1	0.9998396106011139	4098.348500587597	327.62145215375915	756.3821763341301	566.5129070294141	278.776740344917	344.5621665523034	523.6577295171907	824.9277970245247	278.5310258651068	798.1104830238678	321.63651645375546
ln_likelihood_Romblon16	1	0.9999427398637319	3293.4574710267625	272.922262597615	402.63256216840057	493.8404012512275	288.9474916308996	457.05906848370665	309.720727095339	292.62173275306105	264.80215149788756	535.0268471096776	234.21955744714873
root_height_Romblon16	1	0.999908884171642	5797.5960376034445	219.7403370504436	532.4096159289157	863.0491297152715	1341.1084361079936	354.0643406848025	521.0855744836107	289.08455422442916	845.6328646121959	661.1818676082688	1011.3816021235579
pop_size_Romblon16	1	0.9999275937438252	2280.1757247905257	216.76904048837943	278.5872865752466	323.2703688391508	274.52391899519495	265.11230776958104	204.72904369861325	204.7412544558883	162.0884022843535	387.66655015982695	156.46728813418616
pop_size_Tablas16	1	1.0000559074065478	1637.6010961093937	139.08273245148064	209.5889112557372	294.1776205553645	188.35829136251593	204.0632777457324	145.78730716942846	134.96607780114974	118.18573687417671	296.6553632653025	116.2538147779388
pop_size_root_Romblon16	1	0.9999489085534119	6741.943301770632	1500.0	809.0360599643504	880.0717017118354	493.92419810858814	1500.0	553.7629610237068	1500.0	484.79940482059254	1425.8256631921843	464.81470104783494
ln_likelihood_CamiguinNorte17	1	0.9999132840069197	2119.7776065691846	194.58906558957764	229.1030704755676	183.52550383110264	314.6126126106788	182.65881713517004	227.88563066943252	199.60720165768774	195.0390033211594	255.66803961588545	146.32183332751634
